time
longitude
latitude
distance
cadence
heartrate
power
speed
elevation
heading
,35.5264,32.8023,0,,,,,-105.9,0
,35.526610000000005,32.80205,34.067463986117126,,,,,-106.4,144.77560800669266
,35.526740000000004,32.801840000000006,60.41976657346686,,,,,-104.4,152.51022948126274
,35.52687,32.80158,91.81489258857341,,,,,-101.3,157.2041560692403
,35.52696,32.801410000000004,112.52824002363518,,,,,-99.4,156.0109897730141
,35.527,32.80122,134.00742682749092,,,,,-95.6,169.96488548045522
,35.52705,32.80104,154.58375572363275,,,,,-92,166.85757353722204
,35.527060000000006,32.80098,161.32811028301475,,,,,-90.6,172.02516974334458
,35.52704,32.80093,167.20023455740804,,,,,-88.6,198.5838355059217
,35.526970000000006,32.80089,175.12034545518685,,,,,-85.7,235.79134955249324
,35.52696900000001,32.800887,175.46716285104236,,,,,-85.6,195.65213194624405
,35.526970000000006,32.80089,175.81398024689787,,,,,-85.7,15.652131412393032
,35.527,32.800850000000004,181.07770751609124,,,,,-85.4,147.77189041718498
,35.52731,32.800630000000005,219.04029610797792,,,,,-87.7,130.17403769751644
,35.52751,32.800540000000005,240.26740661941483,,,,,-90.9,118.16261402999123
,35.52767,32.80044,258.9237068862095,,,,,-92.6,126.63261059380272
,35.52776,32.8004,268.44977688081275,,,,,-94,117.86746048067306
,35.527860000000004,32.80033,280.6265851081437,,,,,-94.9,129.78666022364814
,35.528020000000005,32.800200000000004,301.448753160929,,,,,-95.1,134.0273386504545
,35.52816,32.800070000000005,320.9687535086399,,,,,-94.2,137.8478058467424
,35.52843,32.79981,359.38709904417885,,,,,-90.9,138.8823271986072
,35.528670000000005,32.79956,395.14760809036665,,,,,-86.3,141.0982513390478
,35.52875,32.799490000000006,405.9529829544965,,,,,-86.2,136.14966325686453
,35.528780000000005,32.79943,413.19803956071206,,,,,-85.4,157.20366521583787
,35.528782999999976,32.799429,413.5000205549629,,,,,-85.4,111.6310661887926
,35.528780000000005,32.79943,413.8020015492137,,,,,-85.4,291.63106778341944
,35.528800000000004,32.799310000000006,427.2907154581436,,,,,-83.4,172.0250218175736
,35.528780000000005,32.79914,446.30722803444735,,,,,-79.9,185.64768264691864
,35.528740000000006,32.79896,466.6911973261273,,,,,-75.9,190.58061590377207
,35.52872,32.79883,481.28315242088735,,,,,-73.2,187.36857502372786
,35.52868,32.798730000000006,493.0274301501278,,,,,-71.3,198.58426433880825
,35.528620000000004,32.79863,505.49497356617195,,,,,-70.4,206.76399312620487
,35.52854,32.79852,519.8469384955965,,,,,-69.3,211.43875789126196
,35.528020000000005,32.79813,585.0572592526916,,,,,-64.1,228.25957052666845
,35.52798,32.79807,592.7136427356196,,,,,-63.7,209.26583252717165
,35.52797,32.79802,598.3576929704149,,,,,-63.5,189.54315889994933
,35.52796,32.79796,605.10205193956,,,,,-63.4,187.97509766505343
,35.52796,32.797900000000006,611.7811826403481,,,,,-63.3,180.0
,35.527957000000015,32.797898,612.1394714769854,,,,,-63.3,231.58216962749816
,35.52796,32.797900000000006,612.4977603136226,,,,,-63.3,51.58216802408947
,35.527840000000005,32.79786,624.5771820887038,,,,,-62.5,248.36930767785006
,35.527750000000005,32.7978,635.3258523342356,,,,,-61.9,231.5822149075369
,35.52763,32.79768,652.7766104488813,,,,,-61.4,220.0500375852506
,35.52749,32.79751,675.7927535237916,,,,,-60.9,214.6929586183906
,35.52722,32.79717,721.2989849363322,,,,,-60.4,213.72432247556523
,35.5264,32.79591,881.1771349457065,,,,,-56.7,208.68138172917415
,35.526230000000005,32.79574,905.8992627251141,,,,,-54.9,220.05065892910017
,35.526160000000004,32.79571,913.2517344817732,,,,,-54.7,242.98591060783926
,35.5261,32.79569,919.2915733276154,,,,,-54.5,248.36977277425274
,35.52595,32.79567,933.5033628910445,,,,,-53.9,260.98712876683294
,35.52588,32.795660000000005,940.1475626639618,,,,,-53.7,260.3550306915838
,35.52582,32.79567,945.871382413009,,,,,-53.5,281.2145684465037
,35.52582499999994,32.795666,946.5172766292187,,,,,-53.5,133.5821299370611
,35.52582,32.79567,947.1631708454285,,,,,-53.5,313.5821326347525
,35.52581,32.79565,949.578205209009,,,,,-53.4,202.79720404221757
,35.525800000000004,32.795640000000006,951.0324492386533,,,,,-53.4,220.05067272613732
,35.525800000000004,32.79562,953.258826139388,,,,,-53.4,180.0
,35.52579,32.795590000000004,956.7270151025705,,,,,-53.3,195.65301908738567
,35.525800000000004,32.795570000000005,959.1420497930075,,,,,-53.4,157.20277754804147
,35.525800000000004,32.795550000000006,961.3684266930342,,,,,-53.4,180.0
,35.525830000000006,32.79552,965.7311610165606,,,,,-53.5,139.94928694458326
,35.52582600000005,32.795521,966.1216661018121,,,,,-53.5,286.56266051657536
,35.525830000000006,32.79552,966.5121711870637,,,,,-53.5,106.56265834881901
,35.52584,32.79551,967.9664160970023,,,,,-53.5,139.9492860148107
,35.52588,32.79551,971.7094412483924,,,,,-53.7,89.99998916611457
,35.525920000000006,32.795500000000004,975.6144927696886,,,,,-53.8,106.56264566335562
,35.52601,32.795500000000004,984.0363003069814,,,,,-54.1,89.99997562601868
,35.52611,32.79551,993.4598443013169,,,,,-54.5,83.21587172318533
,35.5262,32.79554,1002.5196179771629,,,,,-54.8,68.36977078965185
